CO_IES,X_Regiao,X_UF,X_Org_Acad,X_Rede,X_Cat_Adm,Y_Proporcao_PcD,X_Porte_Alunos,X_Num_Cursos,X_Pct_EAD,X_Pct_Licenciatura,X_Pct_Apoio_Social,X_Pct_Ativ_Extra,X_Pct_Mob_Academica
1396,Sul,Paraná,2,2,4,0.0,3573.0,51.0,0.060453400503778336,0.04058214385670305,0.0,0.18164007836551918,0.0
1400,Sul,Paraná,2,2,5,0.0015980823012385138,2503.0,32.0,0.07391130643228126,0.011985617259288853,0.0,0.0,0.0
1401,Nordeste,Piauí,3,2,4,0.0,55.0,1.0,0.0,0.0,0.0,0.9090909090909091,0.0
1402,Centro-Oeste,Goiás,3,2,4,0.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0
1403,Norte,Rondônia,3,2,4,0.014198782961460446,493.0,6.0,0.0,0.0,0.0,0.0,0.0
1404,Centro-Oeste,Goiás,3,2,4,0.0,286.0,11.0,0.05944055944055944,0.10139860139860139,0.0,0.0,0.0
1409,Sudeste,Espírito Santo,3,2,4,0.0024009603841536613,833.0,18.0,0.19327731092436976,0.0,0.0,0.0,0.0
1411,Nordeste,Bahia,3,2,4,0.0,151.0,8.0,0.0,0.2185430463576159,0.0,0.0,0.0
1412,Sudeste,São Paulo,3,2,4,0.026138279932546374,1186.0,13.0,0.0,0.0016863406408094434,0.0,0.3414839797639123,0.0
1414,Norte,Rondônia,2,2,4,0.0008728542333430317,6874.0,19.0,0.01411114343904568,0.0,0.01120162932790224,0.0,0.0
1417,Sul,Paraná,3,2,5,0.0,26.0,2.0,0.0,0.0,0.0,1.5384615384615385,0.0
1418,Sudeste,São Paulo,2,2,4,0.0011337868480725624,1764.0,49.0,0.32596371882086167,0.047619047619047616,0.0,0.0,0.0
1419,Sul,Paraná,2,2,4,0.008215426745778184,2191.0,40.0,0.1360109539023277,0.008215426745778184,0.0,0.10862619808306709,0.0
1420,Sudeste,São Paulo,3,2,5,0.004291845493562232,699.0,6.0,0.0,0.058655221745350504,0.0,0.0,0.0
1422,Norte,Amazonas,2,2,5,0.0015299292407726143,15687.0,218.0,0.1510167654745968,0.07018550392044368,0.0,0.0,0.0
1423,Norte,Pará,3,2,4,0.0010319917440660474,1938.0,15.0,0.0,0.0,0.0,0.0,0.0
1425,Nordeste,Ceará,3,2,5,0.0,251.0,5.0,0.0,0.0,0.0,0.649402390438247,0.0
1426,Centro-Oeste,Goiás,3,2,5,0.0031982942430703624,938.0,8.0,0.0,0.0,0.0,0.0,0.0
1427,Sul,Rio Grande do Sul,2,2,4,0.010390480978716274,11934.0,1494.0,0.6001340707223061,0.08513490866432043,0.0,0.5091335679570974,0.0
1429,Sudeste,Rio de Janeiro,3,2,5,0.002564102564102564,1560.0,5.0,0.8448717948717949,0.0955128205128205,0.0,0.0,0.0
1430,Sul,Paraná,2,2,4,0.04547492474220201,31226.0,5405.0,0.8740792928969449,0.12921924037660923,0.0,0.0,0.0
1432,Sudeste,São Paulo,3,2,5,0.016260162601626018,246.0,5.0,0.0,0.21544715447154472,0.0040650406504065045,1.0040650406504066,0.0
1433,Sudeste,São Paulo,3,2,4,0.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0
1434,Sudeste,São Paulo,2,2,4,0.019434628975265017,566.0,14.0,0.0,0.03356890459363958,0.0,0.0,0.0
1436,Norte,Amazonas,3,2,4,0.1310126582278481,3160.0,11.0,0.0,0.07183544303797468,0.0,0.0,0.0
1438,Sudeste,São Paulo,2,2,4,0.0,875.0,9.0,0.0,0.0,0.10742857142857143,0.0,0.0
1440,Centro-Oeste,Goiás,3,2,4,0.0,615.0,7.0,0.0,0.0943089430894309,0.0,0.0,0.0
1441,Nordeste,Piauí,3,2,4,0.005649717514124294,177.0,2.0,0.0,0.0,0.0,0.04519774011299435,0.0
1444,Sudeste,São Paulo,2,2,5,0.0004520795660036166,2212.0,19.0,0.03074141048824593,0.07188065099457505,0.0,0.0,0.0
1445,Sudeste,São Paulo,2,2,5,0.00042498937526561835,2353.0,16.0,0.0,0.0,0.0055248618784530384,0.28559286017849556,0.010199745006374841
1446,Centro-Oeste,Distrito Federal,2,2,4,0.003895004233700254,47240.0,339.0,0.9854572396274344,0.1464225232853514,0.0,0.0,0.0
1449,Sul,Paraná,3,2,5,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0
1450,Sudeste,Minas Gerais,2,2,5,0.004081632653061225,980.0,16.0,0.0,0.004081632653061225,0.0,1.186734693877551,0.0
1452,Nordeste,Maranhão,3,2,4,0.017041461700632466,5692.0,38.0,0.0,0.0008784258608573436,0.0,0.24648629655657062,0.0
1455,Nordeste,Bahia,3,2,5,0.0,1863.0,8.0,0.0,0.0644122383252818,0.0,0.0,0.0
1456,Sudeste,São Paulo,3,2,4,0.022172949002217297,451.0,5.0,0.0,0.011086474501108648,0.0,0.43237250554323725,0.0
1459,Sudeste,Minas Gerais,2,2,5,0.0009242144177449168,1082.0,13.0,0.0,0.06007393715341959,1.0942698706099816,0.9214417744916821,0.0
1461,Nordeste,Bahia,2,2,4,0.0,2002.0,1.0,0.0,0.0,0.0,0.0,0.0
1462,Nordeste,Paraíba,3,2,4,0.2,10.0,2.0,0.0,0.0,0.0,0.0,0.0
1468,Sudeste,Minas Gerais,3,2,4,0.015247303830420231,2689.0,13.0,0.0,0.0,0.0,0.0,0.0
1469,Sul,Santa Catarina,2,2,4,0.004920049200492005,1626.0,9.0,0.025830258302583026,0.0,0.0,0.0,0.0
1472,Sul,Santa Catarina,2,2,4,0.008943501480814913,580086.0,62740.0,0.9994207755401785,0.25545694948680026,0.0,0.02911637239995449,0.0
1476,Sudeste,São Paulo,3,2,4,0.0,41.0,2.0,0.0,0.0,0.0,0.0,0.0
1478,Sudeste,São Paulo,3,2,4,0.01948051948051948,2156.0,9.0,0.0,0.06771799628942486,0.0,0.4100185528756957,0.0
1484,Sudeste,Minas Gerais,3,2,4,0.000697350069735007,1434.0,11.0,0.0,0.0,0.0,0.0,0.0
1486,Sudeste,Espírito Santo,2,2,4,0.003926701570680628,764.0,8.0,0.0,0.007853403141361256,0.0,0.0,0.0
1487,Sul,Paraná,2,2,4,0.00471521191662648,18663.0,3270.0,0.8113915233349408,0.18630445266034398,0.0,0.06536998338959439,0.0
1488,Sudeste,Rio de Janeiro,3,2,4,0.0,458.0,5.0,0.0,0.08733624454148471,0.0,1.3864628820960698,0.0
1490,Sudeste,São Paulo,2,2,4,0.0002440214738897023,4098.0,68.0,0.18936066373840899,0.029282576866764276,0.0,0.0,0.0
1491,Sul,Paraná,2,2,4,0.009169796568045684,286484.0,46184.0,0.9974588458692283,0.2529460633054551,0.0,0.0,0.0
1492,Sudeste,Minas Gerais,3,2,4,0.010009383797309979,3197.0,23.0,0.0,0.0059430716296528,0.0,0.3040350328432906,0.0
1493,Centro-Oeste,Goiás,2,2,4,0.0010208248264597796,4898.0,71.0,0.04838709677419355,0.028787260106165783,0.0,0.0,0.0004083299305839118
1494,Sudeste,Espírito Santo,2,2,5,0.002254283137962128,2218.0,37.0,0.13570784490532012,0.024346257889990983,0.0,0.9927862939585211,0.0
1496,Sudeste,Espírito Santo,3,2,4,0.0026455026455026454,378.0,5.0,0.0,0.021164021164021163,0.0,0.0,0.0
1497,Sudeste,São Paulo,3,2,5,0.028169014084507043,71.0,2.0,0.0,0.0,0.0,1.1126760563380282,0.0
1498,Sudeste,Espírito Santo,3,2,4,0.046875,192.0,4.0,0.0,0.0,0.0,0.0,0.0
1499,Sudeste,São Paulo,3,2,4,0.02169869807811531,1613.0,17.0,0.0,0.03037817730936144,0.0,0.3199008059516429,0.0
1500,Sul,Paraná,3,2,4,0.0024875621890547263,1608.0,13.0,0.0,0.05534825870646766,0.0,0.0,0.0
1502,Sudeste,São Paulo,3,2,4,0.022222222222222223,45.0,3.0,0.0,0.0,0.0,0.26666666666666666,0.0
1504,Nordeste,Alagoas,2,2,4,0.0016523959741625357,6657.0,22.0,0.0,0.007811326423313805,0.0,0.0,0.0
1506,Sul,Santa Catarina,3,2,5,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0
1508,Sul,Paraná,2,2,4,0.0006403415154749199,4685.0,732.0,0.8813233724653148,0.26254002134471716,0.0,0.0,0.0
1509,Sudeste,Minas Gerais,2,2,4,0.0011195700850873264,4466.0,36.0,0.0,0.025526197939991044,0.0,0.0,0.0
1510,Sul,Santa Catarina,2,2,4,0.0012928313005482006,99781.0,14321.0,0.9574167426664395,0.14288291358074182,0.0,0.0,0.0
1513,Nordeste,Piauí,3,2,4,0.03496503496503497,143.0,1.0,0.0,0.0,0.0,0.2517482517482518,0.0
1514,Sudeste,Espírito Santo,2,2,4,0.003105590062111801,966.0,20.0,0.028985507246376812,0.024844720496894408,0.0,1.1231884057971016,0.0
1515,Norte,Rondônia,3,2,4,0.037037037037037035,297.0,5.0,0.0,0.0,0.0,0.0,0.0
1519,Sul,Paraná,2,2,4,0.0012145748987854252,2470.0,14.0,0.0,0.0,0.02874493927125506,0.0,0.0
1520,Sudeste,São Paulo,3,2,5,0.0,103.0,1.0,0.0,0.0,0.47572815533980584,1.145631067961165,0.019417475728155338
1521,Norte,Pará,3,2,4,0.0006561679790026247,4572.0,20.0,0.0,0.0,0.0,0.0,0.0
1523,Sul,Paraná,3,2,4,0.0022123893805309734,452.0,6.0,0.035398230088495575,0.0,0.0,0.6570796460176991,0.0
1524,Nordeste,Bahia,3,2,4,0.0,15.0,2.0,0.2,1.0,0.0,0.0,0.0
1526,Sudeste,São Paulo,2,2,5,0.007331378299120235,682.0,11.0,0.0,0.0,0.016129032258064516,0.026392961876832845,0.0
1530,Sul,Santa Catarina,3,2,5,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0
1535,Sul,Paraná,2,2,5,0.00911854103343465,658.0,11.0,0.0,0.03343465045592705,0.0,0.010638297872340425,0.0
1536,Sul,Paraná,2,2,4,0.002506265664160401,1596.0,45.0,0.26378446115288223,0.06766917293233082,0.0,0.13659147869674185,0.0012531328320802004
1538,Centro-Oeste,Distrito Federal,2,2,5,0.0005978477481068154,5018.0,70.0,0.48126743722598647,0.0862893583100837,0.0,0.0,0.0
1540,Norte,Rondônia,3,2,5,0.0009199632014719411,1087.0,7.0,0.0,0.0,0.07911683532658693,0.0,0.0
1541,Sudeste,São Paulo,3,2,4,0.0010427528675703858,959.0,22.0,0.32012513034410844,0.29822732012513037,0.0,0.0,0.0
1542,Sudeste,Rio de Janeiro,2,2,5,0.020629190304280558,3878.0,29.0,0.0,0.09412068076328003,0.0,0.03996905621454358,0.0
1545,Sudeste,São Paulo,3,2,5,0.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0
1546,Nordeste,Maranhão,3,2,5,0.0,1118.0,8.0,0.0,0.1252236135957066,0.0017889087656529517,0.0,0.0
1547,Nordeste,Ceará,3,2,4,0.0006131207847946045,1631.0,7.0,0.0,0.0,0.0,0.0,0.0
1552,Nordeste,Piauí,2,2,4,0.00023912003825920613,4182.0,19.0,0.0,0.03945480631276901,0.0,0.0,0.0
1554,Sudeste,São Paulo,2,2,4,0.0004792715073088905,4173.0,333.0,0.7804936496525282,0.21016055595494848,0.0,0.2566498921639109,0.0
1556,Nordeste,Ceará,2,2,4,0.0005120327700972862,1953.0,17.0,0.0,0.029697900665642603,0.10957501280081926,0.12800819252432155,0.0
1557,Sudeste,Minas Gerais,1,2,5,0.0186184565569347,3706.0,59.0,0.2636265515380464,0.03130059363194819,0.0,0.08769562871019967,0.0002698327037236913
1558,Sudeste,Minas Gerais,3,2,5,0.002830188679245283,1060.0,8.0,0.0,0.0,0.0,0.0,0.0
1559,Sudeste,Espírito Santo,2,2,5,0.004580520732883318,4148.0,25.0,0.1485053037608486,0.010607521697203472,0.0,1.0906460945033751,0.0
1561,Sudeste,São Paulo,3,2,4,0.016288951841359773,1412.0,26.0,0.0,0.0,0.0,0.0,0.0
1563,Nordeste,Piauí,2,2,4,0.0006764755623203111,5913.0,12.0,0.0,0.0,0.027735498055132757,0.0,0.0
1564,Sudeste,Rio de Janeiro,3,2,4,0.0,319.0,6.0,0.0,0.0,0.0,0.0,0.0
1568,Sudeste,Minas Gerais,3,2,5,0.0,888.0,8.0,0.0,0.0,0.0,0.0,0.0
1569,Sudeste,São Paulo,3,2,5,0.008130081300813009,123.0,6.0,0.0,0.0,0.0,0.0,0.0
1572,Nordeste,Bahia,3,2,4,0.0,413.0,8.0,0.0,0.0,0.0,1.4963680387409202,0.0
1573,Centro-Oeste,Goiás,2,2,4,0.0,4355.0,16.0,0.0,0.04362801377726751,0.0,0.0,0.0
1574,Sul,Paraná,3,2,4,0.0,691.0,10.0,0.0,0.01881331403762663,0.0,0.447178002894356,0.0
1575,Sudeste,Minas Gerais,2,2,5,0.008256274768824307,3028.0,178.0,0.428665785997358,0.20376486129458388,0.0,0.6357331571994715,0.0
1576,Sudeste,Espírito Santo,3,2,5,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0
1578,Sul,Rio Grande do Sul,4,1,1,0.018731663281426315,4431.0,58.0,0.300383660573234,0.35545023696682465,0.1008801624915369,0.1358609794628752,0.0011284134506883321
1580,Centro-Oeste,Goiás,3,2,4,0.0,500.0,6.0,0.046,0.0,0.0,1.258,0.0
1583,Sudeste,São Paulo,3,1,2,0.0332522303325223,1233.0,7.0,0.0,0.0,0.0,0.0,0.0
1584,Sudeste,São Paulo,3,1,2,0.0,1307.0,8.0,0.0,0.0,0.0,0.0,0.0
1586,Sudeste,Minas Gerais,1,2,5,0.004993191103041307,2203.0,14.0,0.0,0.013163867453472538,0.0,0.9995460735360872,0.0
1587,Centro-Oeste,Mato Grosso,3,2,4,0.014615384615384615,1300.0,15.0,0.0,0.0,0.0,0.22846153846153847,0.0
1590,Nordeste,Maranhão,2,2,4,0.0018656716417910447,3752.0,21.0,0.0,0.019989339019189766,0.0,0.0,0.0
1591,Norte,Amapá,3,2,5,0.0014875418371141688,2689.0,11.0,0.0,0.0,0.0,0.0,0.0
1596,Sudeste,Espírito Santo,3,2,4,0.0,22.0,1.0,0.0,0.0,0.0,1.0,0.0
1597,Nordeste,Maranhão,3,2,4,0.0,168.0,8.0,0.0,0.875,0.0,0.0,0.0
1598,Sudeste,Minas Gerais,2,2,4,0.00881704628949302,1361.0,26.0,0.0,0.0,0.0,0.19544452608376195,0.0
1599,Sudeste,Minas Gerais,2,2,4,0.0004158004158004158,2405.0,14.0,0.0,0.0,0.01496881496881497,0.03991683991683992,0.0
1600,Sudeste,Minas Gerais,2,2,5,0.0006734006734006734,1485.0,10.0,0.0,0.0,0.0,0.0,0.0
1601,Sudeste,Minas Gerais,3,2,5,0.0,222.0,7.0,0.0,0.0945945945945946,0.0,1.063063063063063,0.0
1606,Centro-Oeste,Mato Grosso do Sul,3,2,4,0.0,139.0,7.0,0.0,0.06474820143884892,0.0,0.935251798561151,0.0
1609,Nordeste,Piauí,3,2,4,0.0,82.0,1.0,0.0,0.0,0.0,0.0,0.0
1611,Sul,Paraná,3,2,4,0.02564102564102564,39.0,4.0,0.0,0.07692307692307693,0.0,0.0,0.0
1612,Sul,Paraná,3,2,5,0.015873015873015872,567.0,14.0,0.0,0.1728395061728395,0.0,0.37918871252204583,0.0
1613,Sul,Paraná,3,2,5,0.005865102639296188,682.0,7.0,0.0,0.218475073313783,0.0,1.0131964809384164,0.0
1615,Sul,Paraná,3,2,5,0.013266998341625208,603.0,9.0,0.0,0.05638474295190713,0.0,0.0,0.0
1616,Sudeste,Rio de Janeiro,3,2,4,0.0,62.0,2.0,0.0,0.6612903225806451,0.0,0.0,0.0
1618,Sul,Santa Catarina,2,2,4,0.011177347242921014,1342.0,27.0,0.0,0.0,0.0,0.0,0.0
1619,Sudeste,São Paulo,3,2,4,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0
1620,Sudeste,São Paulo,3,2,4,0.0,100.0,3.0,0.0,0.3,0.0,0.0,0.0
1621,Sudeste,São Paulo,3,2,4,0.013157894736842105,76.0,3.0,0.0,0.34210526315789475,0.0,0.0,0.0
1623,Sudeste,São Paulo,3,2,5,0.0064516129032258064,155.0,1.0,0.0,0.0,0.0,0.01935483870967742,0.0
1624,Sudeste,São Paulo,3,2,5,0.005961251862891207,671.0,6.0,0.0,0.0,0.0,1.0014903129657229,0.0
1637,Nordeste,Alagoas,3,2,4,0.0033444816053511705,299.0,3.0,0.0,0.0,0.0,0.0,0.0
1638,Norte,Amazonas,3,2,4,0.0,125.0,1.0,0.0,0.0,0.0,0.392,0.0
1639,Nordeste,Bahia,3,2,4,0.017241379310344827,58.0,9.0,0.0,0.0,0.0,0.0,0.0
1640,Nordeste,Bahia,2,2,4,0.008181246066708621,3178.0,65.0,0.07551919446192575,0.06104468219005664,0.0,0.315607300188798,0.0
1641,Nordeste,Bahia,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642,Nordeste,Bahia,3,2,4,0.000286286859433152,3493.0,13.0,0.0,0.0,0.0,0.0,0.0
1643,Nordeste,Bahia,2,2,5,0.0005885815185403178,3398.0,18.0,0.010005885815185403,0.05562095350206003,0.0,0.15420835785756326,0.0
1645,Nordeste,Bahia,3,2,4,0.0,2911.0,12.0,0.0,0.0,0.0,0.0,0.0
1647,Nordeste,Ceará,3,2,4,0.0033472803347280333,1195.0,8.0,0.0,0.0008368200836820083,0.0,0.0,0.0
1652,Sudeste,Espírito Santo,3,2,5,0.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0
1656,Nordeste,Piauí,3,2,5,0.0021382751247327157,1403.0,8.0,0.0,0.0,0.0,0.0,0.0
1657,Sul,Paraná,2,2,4,0.001314060446780552,761.0,17.0,0.0,0.0,0.0,0.0,0.02759526938239159
1658,Nordeste,Ceará,2,2,4,0.0022982442920654058,26542.0,1458.0,0.9361389495893301,0.1388365609223118,0.0,0.0003390852234194861,0.0
1659,Sudeste,São Paulo,3,2,4,0.004545454545454545,660.0,13.0,0.0,0.015151515151515152,0.0,0.0,0.0
1660,Centro-Oeste,Distrito Federal,2,2,4,0.0018406365039781499,16842.0,3721.0,0.7379171119819499,0.13947274670466692,0.0,0.0,0.0
1661,Centro-Oeste,Distrito Federal,3,2,4,0.0,686.0,6.0,0.0,0.07725947521865889,0.0,0.0,0.0
1663,Centro-Oeste,Goiás,2,2,4,0.0013227513227513227,3780.0,77.0,0.36005291005291007,0.1425925925925926,0.0,0.0,0.0
1664,Sudeste,Minas Gerais,3,2,4,0.008787346221441126,1707.0,13.0,0.0,0.0,0.0,0.0,0.0
1666,Sudeste,Minas Gerais,2,2,4,0.020671834625323,774.0,34.0,0.29844961240310075,0.00516795865633075,0.0,0.2467700258397933,0.0
1669,Sudeste,Minas Gerais,3,2,4,0.0,835.0,1.0,0.0,0.0,0.09341317365269461,0.30538922155688625,0.0011976047904191617
1670,Sudeste,Minas Gerais,3,2,4,0.0,440.0,4.0,0.0,0.0,1.0,0.7272727272727273,0.0
1672,Norte,Pará,3,2,5,0.0,1379.0,14.0,0.0,0.06671501087744743,0.0,0.0,0.0
1675,Nordeste,Pernambuco,3,2,5,0.001379310344827586,725.0,12.0,0.0,0.1889655172413793,0.0,0.0,0.0
1676,Nordeste,Pernambuco,2,2,4,0.0,799.0,14.0,0.006257822277847309,0.0,0.0,1.2177722152690864,0.0
1677,Nordeste,Piauí,3,2,4,0.008849557522123894,339.0,7.0,0.0,0.2448377581120944,0.0,0.04129793510324484,0.0
1679,Sul,Paraná,3,2,4,0.0,157.0,3.0,0.0,0.17197452229299362,0.0,0.0,0.0
1680,Nordeste,Rio Grande do Norte,3,2,4,0.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0
1683,Nordeste,Piauí,2,2,4,0.0013389868332961392,4481.0,16.0,0.0,0.027449230082570854,0.0,0.0,0.0
1690,Sudeste,São Paulo,3,2,4,0.009702457956015523,1546.0,40.0,0.2943078913324709,0.17205692108667528,0.0,0.0,0.0
1693,Sudeste,São Paulo,3,2,4,0.0,4.0,2.0,0.0,0.75,0.0,0.0,0.0
1694,Sul,Santa Catarina,3,2,4,0.0010498687664041995,1905.0,13.0,0.0,0.030971128608923884,0.0,0.0,0.0
1696,Centro-Oeste,Goiás,3,2,4,0.011741682974559686,511.0,7.0,0.0,0.0,0.0,0.0019569471624266144,0.0
1697,Nordeste,Pernambuco,2,2,5,0.0,3041.0,19.0,0.0,0.06905623150279513,0.0,1.1604735284445906,0.0
1699,Norte,Rondônia,3,2,4,0.0028735632183908046,1044.0,9.0,0.0,0.0,0.0,1.0019157088122606,0.0
1700,Sudeste,Minas Gerais,3,2,4,0.0,162.0,9.0,0.0,0.0,0.0,0.0,0.0
1702,Norte,Roraima,2,2,4,0.0025227043390514633,1982.0,17.0,0.0,0.0025227043390514633,0.0,0.0,0.0
1703,Centro-Oeste,Goiás,2,2,5,0.0014825796886582653,1349.0,18.0,0.0,0.0,0.0,1.4499629355077834,0.0
1708,Nordeste,Pernambuco,2,2,4,0.004159733777038269,1202.0,7.0,0.0,0.0,0.0,0.0,0.0
1709,Nordeste,Pernambuco,2,2,4,0.0012763241863433313,1567.0,15.0,0.0,0.0,0.0,0.20102105934907466,0.0006381620931716656
1711,Sudeste,São Paulo,2,2,4,0.0,432.0,6.0,0.0,0.0,0.0,0.07407407407407407,0.0
1712,Nordeste,Piauí,3,2,4,0.0,199.0,6.0,0.0,0.20100502512562815,0.9246231155778895,0.9949748743718593,0.0
1713,Sudeste,São Paulo,3,2,4,0.0,371.0,7.0,0.008086253369272238,0.1320754716981132,0.0,0.0,0.0
1714,Sul,Paraná,3,2,5,0.0,272.0,7.0,0.2426470588235294,0.0,0.0,0.0,0.0
1716,Sul,Paraná,2,2,4,0.013872301332108407,21770.0,588.0,0.8965548920532843,0.017914561322921452,0.0,0.0,0.0
1717,Nordeste,Maranhão,3,2,4,0.0006763611768684477,2957.0,23.0,0.0,0.0,0.0,0.0,0.0
1718,Nordeste,Bahia,2,2,4,0.0008084074373484236,3711.0,61.0,0.3742926434923201,0.025869037995149554,0.0,0.0,0.0
1720,Sudeste,Minas Gerais,3,2,4,0.0,494.0,6.0,0.016194331983805668,0.008097165991902834,0.0,0.0,0.0
1721,Sudeste,Minas Gerais,3,2,4,0.0,197.0,10.0,0.015228426395939087,0.15736040609137056,0.01015228426395939,0.700507614213198,0.0
1723,Sudeste,São Paulo,3,2,5,0.0,643.0,11.0,0.13530326594090203,0.0,0.0,0.12130637636080871,0.0
1725,Sudeste,São Paulo,3,2,4,0.0,126.0,6.0,0.0,0.06349206349206349,0.0,0.0,0.0
1726,Sul,Paraná,2,2,4,0.00794912559618442,629.0,15.0,0.3275039745627981,0.14467408585055644,0.0,0.25119236883942764,0.0
1728,Norte,Rondônia,3,2,4,0.04056795131845842,986.0,8.0,0.0,0.0,0.0,0.0,0.0
1732,Sudeste,São Paulo,3,2,4,0.003937007874015748,508.0,11.0,0.0,0.14763779527559054,0.0,0.9763779527559056,0.0
1733,Sul,Paraná,3,2,4,0.0,545.0,9.0,0.0,0.09357798165137615,0.0,0.0,0.0
1734,Nordeste,Piauí,2,2,4,0.0010022048506714773,4989.0,26.0,0.0,0.0,0.0,0.0,0.0
1735,Nordeste,Ceará,2,2,4,0.004544628249409198,5501.0,13.0,0.0,0.00799854571896019,0.0,0.8682057807671333,0.0
1736,Sudeste,Rio de Janeiro,2,2,5,0.0010285420416559527,3889.0,19.0,0.0,0.02519928002057084,0.0,0.06274106454101311,0.0
1739,Centro-Oeste,Distrito Federal,3,2,5,0.0,521.0,4.0,0.0,0.0,0.0,0.11516314779270634,0.0
1742,Sudeste,São Paulo,2,2,4,0.0016339869281045752,612.0,20.0,0.44281045751633985,0.14869281045751634,0.0,0.6928104575163399,0.0
1743,Sudeste,São Paulo,3,2,4,0.0,117.0,5.0,0.0,0.0,0.0,0.0,0.0
1745,Sudeste,São Paulo,3,2,5,0.0,45.0,4.0,0.0,0.0,0.0,0.0,0.0
1749,Nordeste,Pernambuco,3,2,5,0.0014388489208633094,695.0,4.0,0.0,0.7683453237410072,0.0,1.0935251798561152,0.0
1752,Sudeste,São Paulo,3,2,4,0.0,120.0,1.0,0.0,0.0,0.0,0.0,0.0
1753,Nordeste,Paraíba,3,2,4,0.025307302964569775,1383.0,9.0,0.0,0.0,0.005061460592913955,0.14316702819956617,0.0
1756,Sudeste,São Paulo,3,2,5,0.0,49.0,1.0,0.0,1.0,0.0,0.0,0.0
1758,Nordeste,Bahia,3,2,4,0.0011325028312570782,2649.0,14.0,0.0,0.0,0.0,0.8859947149867875,0.0
1759,Sul,Paraná,2,2,4,0.0327731703768369,27492.0,979.0,0.9719918521751783,0.03753819292885203,0.0,0.0,0.0
1762,Sudeste,São Paulo,2,2,4,0.006211180124223602,161.0,11.0,0.40993788819875776,0.18012422360248448,0.0,0.2608695652173913,0.0
1766,Sudeste,Espírito Santo,3,2,5,0.018691588785046728,107.0,4.0,0.0,0.0,0.0,0.0,0.0
1772,Nordeste,Ceará,2,2,4,0.001412248042110669,7789.0,151.0,0.6017460521247914,0.030170753626909744,0.0,0.0,0.0
1773,Sul,Santa Catarina,2,2,4,0.0008710801393728223,2296.0,71.0,0.5609756097560976,0.05574912891986063,0.2421602787456446,0.024390243902439025,0.0
1774,Sul,Paraná,3,2,4,0.017015706806282723,764.0,10.0,0.0,0.0,0.0,0.3285340314136126,0.0
1775,Nordeste,Pernambuco,2,2,4,0.0014016172506738545,18550.0,1618.0,0.7616172506738544,0.04431266846361186,0.0,0.0,0.0
1776,Sudeste,São Paulo,3,2,4,0.038461538461538464,26.0,2.0,0.0,0.0,0.0,0.2692307692307692,0.0
1777,Sul,Santa Catarina,2,2,4,0.005037783375314861,397.0,10.0,0.06801007556675064,0.0,0.0,0.13602015113350127,0.0
1779,Centro-Oeste,Distrito Federal,3,2,4,0.047619047619047616,42.0,24.0,1.0,0.0,0.0,0.0,0.0
1780,Sul,Rio Grande do Sul,3,2,5,0.0,268.0,7.0,0.0,0.0,0.0,0.0,0.0
1781,Sudeste,São Paulo,3,2,5,0.0,30.0,1.0,0.0,0.0,0.0,1.4333333333333333,0.0
1785,Centro-Oeste,Mato Grosso,3,2,4,0.0023752969121140144,421.0,6.0,0.0,0.0,0.08788598574821853,0.21852731591448932,0.0
1786,Sudeste,Minas Gerais,3,2,4,0.010752688172043012,279.0,4.0,0.0,0.0,0.3225806451612903,0.48028673835125446,0.0
1788,Sudeste,São Paulo,3,2,4,0.011904761904761904,336.0,9.0,0.0,0.15773809523809523,0.0,0.0,0.0
1790,Nordeste,Bahia,3,2,5,0.014450867052023121,346.0,10.0,0.0,0.0,0.0,0.03757225433526012,0.0
1797,Sul,Paraná,3,2,4,0.005649717514124294,177.0,1.0,0.0,0.0,0.0,0.0,0.0
1800,Sul,Paraná,3,2,5,0.0,171.0,3.0,0.0,0.0,1.1169590643274854,1.1169590643274854,0.0
1804,Sudeste,São Paulo,3,2,5,0.0,139.0,1.0,0.0,0.0,0.0,0.0,0.0
1805,Nordeste,Pernambuco,2,2,4,0.006252859539423517,6557.0,283.0,0.398810431599817,0.054445630623760864,0.0,0.1467134360225713,0.0
1807,Nordeste,Ceará,4,1,1,0.017598343685300208,18354.0,136.0,0.028277214776070612,0.44192001743489157,0.12950855399367986,0.04369619701427482,0.00010896807235480004
1808,Sudeste,Espírito Santo,4,1,1,0.014222460754058768,7453.0,103.0,0.10868106802629814,0.23279216422916946,0.23896417549979873,0.2077015966724809,0.002012612370857373
1809,Nordeste,Pernambuco,4,1,1,0.020166898470097356,5752.0,60.0,0.08014603616133519,0.21905424200278165,0.2840751043115438,0.11926286509040333,0.0
